time,open,high,low,close,
19/07/2020 0:00,1.14084,1.14456,1.14084,1.14423,37034
20/07/2020 0:00,1.14425,1.14696,1.14023,1.14305,300327
21/07/2020 0:00,1.14305,1.1547,1.14249,1.15392,373363
22/07/2020 0:00,1.15389,1.16013,1.15068,1.15803,471486
23/07/2020 0:00,1.15803,1.16268,1.15403,1.1598,357025
24/07/2020 0:00,1.1598,1.1658,1.15812,1.16546,372132
26/07/2020 0:00,1.1643,1.1725,1.16413,1.1705,85722
27/07/2020 0:00,1.17051,1.17813,1.16818,1.17312,329928
28/07/2020 0:00,1.17311,1.1743,1.16987,1.17295,325342
29/07/2020 0:00,1.17294,1.18061,1.17184,1.17683,330628
30/07/2020 0:00,1.17683,1.19047,1.17308,1.18976,393871
31/07/2020 0:00,1.18974,1.19087,1.17617,1.17753,476131
02/08/2020 0:00,1.17725,1.17966,1.17405,1.17756,56917
03/08/2020 0:00,1.17755,1.17849,1.16959,1.17738,290394
04/08/2020 0:00,1.17737,1.18214,1.17211,1.18168,523327
05/08/2020 0:00,1.18168,1.19048,1.17992,1.18791,1111451
06/08/2020 0:00,1.1879,1.1916,1.18179,1.18352,1204558
07/08/2020 0:00,1.18352,1.18506,1.17551,1.17862,334053
09/08/2020 0:00,1.17886,1.17982,1.17732,1.17908,30309
10/08/2020 0:00,1.17908,1.18006,1.17219,1.17521,307224
11/08/2020 0:00,1.1752,1.1808,1.1711,1.17141,672315
12/08/2020 0:00,1.17141,1.18171,1.17121,1.18011,561350
13/08/2020 0:00,1.18008,1.18641,1.17934,1.18131,420453
14/08/2020 0:00,1.18131,1.18503,1.17817,1.18414,302186
16/08/2020 0:00,1.18389,1.18675,1.18324,1.18564,19009
17/08/2020 0:00,1.18563,1.18965,1.18286,1.18917,321539
18/08/2020 0:00,1.18923,1.19656,1.18824,1.19309,326388
19/08/2020 0:00,1.19309,1.19507,1.18302,1.18477,533820
20/08/2020 0:00,1.18477,1.18781,1.18019,1.18768,424879
21/08/2020 0:00,1.18767,1.18828,1.17541,1.17949,346940
23/08/2020 0:00,1.17911,1.18065,1.17845,1.17943,24519
24/08/2020 0:00,1.17944,1.18495,1.17841,1.18104,216863
25/08/2020 0:00,1.18104,1.18435,1.17979,1.18118,426468
26/08/2020 0:00,1.18119,1.18497,1.17721,1.18327,279854
27/08/2020 0:00,1.18326,1.19018,1.17623,1.18736,471882
28/08/2020 0:00,1.18738,1.19197,1.18609,1.19018,532330
30/08/2020 0:00,1.18998,1.19295,1.18966,1.1901,63616
31/08/2020 0:00,1.1901,1.19972,1.1884,1.19873,980589
01/09/2020 0:00,1.19874,1.20113,1.18918,1.19051,372658
02/09/2020 0:00,1.1905,1.19134,1.18045,1.18101,827444
03/09/2020 0:00,1.18102,1.18646,1.17889,1.18516,895148
04/09/2020 0:00,1.18515,1.18654,1.17809,1.18371,824915
06/09/2020 0:00,1.18432,1.18469,1.18298,1.1834,104429
07/09/2020 0:00,1.1834,1.18486,1.1795,1.18111,458266
08/09/2020 0:00,1.18112,1.18273,1.1757,1.17785,933558
09/09/2020 0:00,1.17783,1.18339,1.17527,1.18192,857326
10/09/2020 0:00,1.18192,1.19175,1.181,1.18353,1069146
11/09/2020 0:00,1.18352,1.18741,1.18262,1.18453,804023
13/09/2020 0:00,1.18348,1.18511,1.18319,1.18472,136648
14/09/2020 0:00,1.18474,1.18946,1.18426,1.18936,922257
15/09/2020 0:00,1.18937,1.19005,1.18286,1.18477,903042
16/09/2020 0:00,1.18477,1.18825,1.17373,1.17587,1090184
17/09/2020 0:00,1.17587,1.18618,1.17555,1.18485,1368408
18/09/2020 0:00,1.18486,1.18705,1.1826,1.18385,872515
20/09/2020 0:00,1.18369,1.18717,1.18369,1.18664,170644
21/09/2020 0:00,1.18666,1.187,1.17317,1.17686,1298053
22/09/2020 0:00,1.17688,1.1769,1.16746,1.16783,1088313
23/09/2020 0:00,1.16784,1.17188,1.16513,1.16527,1061688
24/09/2020 0:00,1.16527,1.16869,1.16265,1.16677,1049149
25/09/2020 0:00,1.16677,1.1685,1.16121,1.16277,844867
27/09/2020 0:00,1.16271,1.16404,1.1615,1.16313,162178
28/09/2020 0:00,1.16314,1.16837,1.16225,1.1676,1018258
29/09/2020 0:00,1.16761,1.17548,1.16652,1.17343,1013665
30/09/2020 0:00,1.17342,1.17516,1.16847,1.17472,1301787
01/10/2020 0:00,1.1747,1.17696,1.1703,1.17059,1390215
02/10/2020 0:00,1.17059,1.17416,1.16956,1.17157,1180522
04/10/2020 0:00,1.1711,1.17357,1.17053,1.17321,191349
05/10/2020 0:00,1.17321,1.17987,1.17198,1.17885,1025813
06/10/2020 0:00,1.17885,1.18077,1.17249,1.17336,1228476
07/10/2020 0:00,1.17336,1.17818,1.17297,1.17685,1188562
08/10/2020 0:00,1.17686,1.17816,1.17326,1.17752,1097639
09/10/2020 0:00,1.17753,1.1831,1.17666,1.18248,875893
11/10/2020 0:00,1.18103,1.18226,1.18084,1.18184,176367
12/10/2020 0:00,1.18185,1.18266,1.17867,1.17983,1020047
13/10/2020 0:00,1.17982,1.18031,1.17304,1.17425,1181084
14/10/2020 0:00,1.17426,1.1771,1.17199,1.17522,1101718
15/10/2020 0:00,1.17522,1.17578,1.16884,1.17027,1045291
16/10/2020 0:00,1.17029,1.17462,1.16939,1.17132,778132
18/10/2020 0:00,1.17181,1.17249,1.17039,1.17056,119062
19/10/2020 0:00,1.17055,1.17936,1.17031,1.17771,708557
20/10/2020 0:00,1.17771,1.18495,1.17598,1.18475,839504
21/10/2020 0:00,1.18475,1.18807,1.18382,1.18448,924318
22/10/2020 0:00,1.18447,1.18668,1.17866,1.18019,956313
23/10/2020 0:00,1.18019,1.18648,1.17915,1.18572,720496
25/10/2020 0:00,1.18546,1.18605,1.18322,1.18329,158999
26/10/2020 0:00,1.18327,1.18474,1.18032,1.18245,876206
27/10/2020 0:00,1.18245,1.18387,1.17695,1.17794,799537
28/10/2020 0:00,1.17793,1.17851,1.17178,1.17527,980050
29/10/2020 0:00,1.17528,1.17573,1.16501,1.16814,800802
30/10/2020 0:00,1.16815,1.17042,1.164,1.16431,775122
01/11/2020 0:00,1.16498,1.16503,1.163,1.1631,132951
02/11/2020 0:00,1.16309,1.16557,1.16221,1.16495,813078
03/11/2020 0:00,1.16494,1.17704,1.16026,1.16542,916267
04/11/2020 0:00,1.16541,1.17455,1.16282,1.17379,1117075
05/11/2020 0:00,1.1738,1.18596,1.17274,1.18189,867785
06/11/2020 0:00,1.18189,1.18908,1.18129,1.187,401268
08/11/2020 0:00,1.18898,1.18952,1.18786,1.18867,88727
09/11/2020 0:00,1.18867,1.19199,1.17952,1.18353,740552
10/11/2020 0:00,1.18354,1.18432,1.17799,1.18227,581740
11/11/2020 0:00,1.18226,1.18281,1.17454,1.177,425093
12/11/2020 0:00,1.177,1.18231,1.17585,1.18037,453692
13/11/2020 0:00,1.18038,1.18374,1.18007,1.1831,300073
15/11/2020 0:00,1.18411,1.18546,1.18288,1.18516,69226
16/11/2020 0:00,1.18516,1.18689,1.18141,1.1859,368023
17/11/2020 0:00,1.18591,1.18937,1.18425,1.18681,338327
18/11/2020 0:00,1.18684,1.18908,1.18318,1.18469,383782
19/11/2020 0:00,1.1847,1.18861,1.18161,1.18846,388571
20/11/2020 0:00,1.18846,1.18908,1.18498,1.18544,347443
22/11/2020 0:00,1.18538,1.18779,1.18528,1.18731,34119
23/11/2020 0:00,1.1873,1.1906,1.17997,1.1854,417721
24/11/2020 0:00,1.18539,1.19101,1.18414,1.19043,440156
25/11/2020 0:00,1.19043,1.19297,1.18818,1.19242,411844
26/11/2020 0:00,1.19242,1.19409,1.18852,1.19242,308736
27/11/2020 0:00,1.19243,1.19641,1.1914,1.1962,260275
29/11/2020 0:00,1.19614,1.1974,1.1961,1.1968,53966
30/11/2020 0:00,1.19682,1.20032,1.19236,1.19574,425947
01/12/2020 0:00,1.19575,1.20836,1.19539,1.2075,324608
02/12/2020 0:00,1.2075,1.2125,1.20399,1.21174,360993
03/12/2020 0:00,1.21174,1.21746,1.2101,1.21419,378763
04/12/2020 0:00,1.21419,1.21773,1.21101,1.21202,364791
06/12/2020 0:00,1.21308,1.21402,1.21186,1.21326,63122
07/12/2020 0:00,1.21326,1.21662,1.20784,1.21144,389263
08/12/2020 0:00,1.21143,1.21339,1.20953,1.21288,333213
09/12/2020 0:00,1.21287,1.21475,1.20587,1.20991,231596
10/12/2020 0:00,1.20991,1.216,1.20811,1.21553,234762
11/12/2020 0:00,1.21553,1.21629,1.21053,1.21086,168238
13/12/2020 0:00,1.21367,1.21435,1.21155,1.2133,26579
14/12/2020 0:00,1.21331,1.21767,1.21229,1.21465,159332
15/12/2020 0:00,1.21466,1.21689,1.2121,1.21647,135042
16/12/2020 0:00,1.21647,1.22354,1.2125,1.2225,186775
17/12/2020 0:00,1.22251,1.22726,1.22239,1.22405,165384
18/12/2020 0:00,1.22406,1.22687,1.22255,1.22559,137779
20/12/2020 0:00,1.2221,1.22348,1.21789,1.21908,34201
21/12/2020 0:00,1.21908,1.22529,1.21296,1.22229,224548
22/12/2020 0:00,1.2223,1.2257,1.2152,1.21878,211820
23/12/2020 0:00,1.21878,1.2221,1.21602,1.22043,180835
24/12/2020 0:00,1.22043,1.22097,1.21709,1.21983,129301
25/12/2020 0:00,1.21983,1.22031,1.21863,1.21922,951
27/12/2020 0:00,1.2186,1.22159,1.21811,1.22102,26541
28/12/2020 0:00,1.22102,1.22502,1.21913,1.22396,139473
29/12/2020 0:00,1.22398,1.22948,1.2235,1.22848,152968
30/12/2020 0:00,1.22849,1.23101,1.22527,1.22865,154978
31/12/2020 0:00,1.22864,1.23041,1.22091,1.22141,141698
03/01/2021 0:00,1.22396,1.22584,1.22296,1.22488,43793
04/01/2021 0:00,1.22489,1.23096,1.22413,1.22689,234909
05/01/2021 0:00,1.22689,1.23261,1.22538,1.22917,224530
06/01/2021 0:00,1.22915,1.23494,1.22655,1.23246,237168
07/01/2021 0:00,1.23246,1.23255,1.22349,1.22632,201088
08/01/2021 0:00,1.2263,1.22845,1.21929,1.22174,204544
10/01/2021 0:00,1.22175,1.22284,1.21666,1.21738,43433
11/01/2021 0:00,1.21739,1.21998,1.21321,1.21427,177417
12/01/2021 0:00,1.21427,1.22201,1.21371,1.22085,158592
13/01/2021 0:00,1.22085,1.22227,1.21355,1.21496,177843
14/01/2021 0:00,1.21495,1.21784,1.2111,1.21468,186703
15/01/2021 0:00,1.21468,1.21469,1.20747,1.20748,146926
17/01/2021 0:00,1.20838,1.20865,1.20649,1.207,29075
18/01/2021 0:00,1.20701,1.20986,1.20535,1.20953,114437
19/01/2021 0:00,1.20953,1.21492,1.20852,1.21403,194629
20/01/2021 0:00,1.21403,1.21581,1.20767,1.21294,149937
21/01/2021 0:00,1.21295,1.21777,1.21148,1.21735,165644
22/01/2021 0:00,1.21736,1.21894,1.21515,1.21667,121726
24/01/2021 0:00,1.21688,1.21802,1.21601,1.2176,23242
25/01/2021 0:00,1.2176,1.21832,1.21158,1.21301,160905
26/01/2021 0:00,1.21301,1.21758,1.21076,1.21572,143793
27/01/2021 0:00,1.21572,1.21659,1.20585,1.20936,215467
28/01/2021 0:00,1.20934,1.21424,1.20807,1.20995,191221
29/01/2021 0:00,1.20995,1.2156,1.20944,1.21298,171072
31/01/2021 0:00,1.21297,1.21363,1.21201,1.21275,25785
01/02/2021 0:00,1.21276,1.21326,1.2056,1.20756,164791
02/02/2021 0:00,1.20755,1.20871,1.20115,1.20432,145685
03/02/2021 0:00,1.20434,1.20456,1.2004,1.20197,121346
04/02/2021 0:00,1.20196,1.20196,1.19522,1.1956,120309
05/02/2021 0:00,1.19561,1.20498,1.19552,1.20481,106516
07/02/2021 0:00,1.20375,1.2055,1.20296,1.20345,31113
08/02/2021 0:00,1.20346,1.2082,1.20196,1.20756,105006
09/02/2021 0:00,1.20757,1.21297,1.20672,1.21288,129926
10/02/2021 0:00,1.21287,1.2144,1.21131,1.21215,125721
11/02/2021 0:00,1.21215,1.21494,1.21179,1.21224,87152
12/02/2021 0:00,1.21225,1.21316,1.20815,1.21177,74449
14/02/2021 0:00,1.21244,1.21376,1.21167,1.21321,13354
15/02/2021 0:00,1.2132,1.21501,1.21207,1.21395,68860
16/02/2021 0:00,1.21396,1.21693,1.20832,1.20917,127999
17/02/2021 0:00,1.20919,1.20951,1.20232,1.20371,122783
18/02/2021 0:00,1.20372,1.20985,1.20363,1.20929,118962
19/02/2021 0:00,1.20929,1.21444,1.20904,1.21167,106033
21/02/2021 0:00,1.21151,1.21355,1.21124,1.21205,21609
22/02/2021 0:00,1.21206,1.21771,1.20911,1.21718,129296
23/02/2021 0:00,1.21718,1.21801,1.21353,1.21486,134220
24/02/2021 0:00,1.21485,1.21773,1.21092,1.21764,152972
25/02/2021 0:00,1.21767,1.22433,1.21372,1.21548,255556
26/02/2021 0:00,1.21549,1.21595,1.20621,1.20704,270466
28/02/2021 0:00,1.20702,1.21011,1.20699,1.20774,32067
01/03/2021 0:00,1.20776,1.20928,1.20151,1.20207,153402
02/03/2021 0:00,1.20209,1.20943,1.19916,1.20885,150652
03/03/2021 0:00,1.20884,1.21132,1.20427,1.20552,192397
04/03/2021 0:00,1.20553,1.20624,1.19515,1.19561,218119
05/03/2021 0:00,1.19562,1.19618,1.18932,1.19128,218327
07/03/2021 0:00,1.19177,1.19321,1.18987,1.19057,33268
08/03/2021 0:00,1.19056,1.19145,1.18355,1.18574,189066
09/03/2021 0:00,1.18574,1.19156,1.18511,1.18795,154898
10/03/2021 0:00,1.18796,1.19345,1.18688,1.19273,152914
11/03/2021 0:00,1.19274,1.19899,1.19189,1.1966,154410
12/03/2021 0:00,1.19659,1.1967,1.19099,1.19476,134918
14/03/2021 0:00,1.19451,1.19674,1.19425,1.19431,27434
15/03/2021 0:00,1.19429,1.19435,1.1911,1.19377,115873
16/03/2021 0:00,1.19375,1.19518,1.18819,1.19035,127527
17/03/2021 0:00,1.19033,1.19877,1.18861,1.19613,148017
18/03/2021 0:00,1.19613,1.19888,1.1902,1.19186,172161
19/03/2021 0:00,1.19186,1.19371,1.18738,1.19031,116414
21/03/2021 0:00,1.18712,1.18989,1.18708,1.18934,22059
22/03/2021 0:00,1.18933,1.19468,1.18744,1.19231,114703
23/03/2021 0:00,1.19231,1.19318,1.1836,1.18464,123512
24/03/2021 0:00,1.18463,1.18473,1.18041,1.18206,128122
25/03/2021 0:00,1.18205,1.18261,1.17617,1.17763,131186
26/03/2021 0:00,1.17764,1.18049,1.17717,1.17918,83132
28/03/2021 0:00,1.17917,1.17935,1.1775,1.17787,13826
29/03/2021 0:00,1.17785,1.17939,1.17603,1.1764,107967
30/03/2021 0:00,1.17639,1.17655,1.1704,1.17075,103985
31/03/2021 0:00,1.17076,1.17598,1.17046,1.17156,110323
01/04/2021 0:00,1.17153,1.1784,1.17125,1.17779,96013
02/04/2021 0:00,1.1778,1.17866,1.1749,1.17603,61019
04/04/2021 0:00,1.17544,1.17718,1.17532,1.17591,13862
05/04/2021 0:00,1.17592,1.18215,1.17379,1.18055,64391
06/04/2021 0:00,1.18056,1.18777,1.17951,1.18706,91698
07/04/2021 0:00,1.1871,1.19147,1.18608,1.18726,92690
08/04/2021 0:00,1.18727,1.19274,1.18616,1.19039,90030
09/04/2021 0:00,1.19039,1.19103,1.18669,1.18977,72270
11/04/2021 0:00,1.18903,1.19038,1.18853,1.18879,17555
12/04/2021 0:00,1.18878,1.1919,1.1871,1.18871,79343
13/04/2021 0:00,1.18874,1.19639,1.18776,1.19625,97386
14/04/2021 0:00,1.19626,1.19897,1.19509,1.19701,96762
15/04/2021 0:00,1.19702,1.19932,1.19503,1.19632,87612
16/04/2021 0:00,1.19631,1.19946,1.19583,1.19805,61968
18/04/2021 0:00,1.19722,1.19771,1.19424,1.19584,18358
19/04/2021 0:00,1.19586,1.20717,1.19579,1.20631,97869
20/04/2021 0:00,1.20628,1.20797,1.20224,1.20274,95161
21/04/2021 0:00,1.20275,1.20467,1.19985,1.20336,85031
22/04/2021 0:00,1.20335,1.20694,1.19936,1.20266,104019
23/04/2021 0:00,1.20266,1.20999,1.20226,1.20938,70605
25/04/2021 0:00,1.20913,1.21167,1.20885,1.2108,16056
26/04/2021 0:00,1.21082,1.21154,1.20608,1.20726,79000
27/04/2021 0:00,1.20727,1.20927,1.20567,1.20727,82887
28/04/2021 0:00,1.20727,1.21498,1.2056,1.21317,103524
29/04/2021 0:00,1.21318,1.21367,1.21021,1.2117,98608
30/04/2021 0:00,1.21169,1.21198,1.20165,1.20169,87643
02/05/2021 0:00,1.20309,1.20354,1.20169,1.20211,11608
03/05/2021 0:00,1.20211,1.2076,1.2013,1.20405,80900
04/05/2021 0:00,1.20406,1.20407,1.19989,1.20222,107176
05/05/2021 0:00,1.20222,1.20222,1.19859,1.20022,89509
06/05/2021 0:00,1.2002,1.20716,1.20018,1.20639,90648
07/05/2021 0:00,1.20638,1.21713,1.20527,1.21615,118445
09/05/2021 0:00,1.21601,1.21769,1.21509,1.21515,19167
10/05/2021 0:00,1.21517,1.21782,1.21259,1.21415,100673
11/05/2021 0:00,1.21415,1.21815,1.21153,1.21202,104478
12/05/2021 0:00,1.21201,1.2152,1.20655,1.20783,165587
13/05/2021 0:00,1.20782,1.2106,1.20514,1.20855,119318
14/05/2021 0:00,1.20854,1.21477,1.20842,1.2142,86173
16/05/2021 0:00,1.2145,1.21511,1.21289,1.21296,15596
17/05/2021 0:00,1.21294,1.21691,1.21259,1.21643,79583
18/05/2021 0:00,1.21646,1.22351,1.21636,1.22313,96858
19/05/2021 0:00,1.22312,1.22451,1.21598,1.2182,122490
20/05/2021 0:00,1.21819,1.22391,1.2177,1.22327,91386
21/05/2021 0:00,1.22328,1.22396,1.21607,1.21778,81935
23/05/2021 0:00,1.21778,1.21871,1.21722,1.21796,18390
24/05/2021 0:00,1.21798,1.22313,1.21749,1.22291,78657
25/05/2021 0:00,1.22294,1.22664,1.22202,1.22595,96899
26/05/2021 0:00,1.22595,1.22629,1.21751,1.21934,89942
27/05/2021 0:00,1.21933,1.22149,1.21797,1.21876,85382
28/05/2021 0:00,1.21877,1.22048,1.21325,1.21905,85129
30/05/2021 0:00,1.2199,1.22042,1.21845,1.21979,10672
31/05/2021 0:00,1.21979,1.22364,1.21832,1.22223,59012
01/06/2021 0:00,1.22223,1.22542,1.2211,1.2217,81626
02/06/2021 0:00,1.22172,1.22196,1.2164,1.22013,74918
03/06/2021 0:00,1.22013,1.22082,1.21121,1.21136,105370
04/06/2021 0:00,1.21137,1.21856,1.21039,1.21644,78456
06/06/2021 0:00,1.21601,1.21726,1.21596,1.21679,10579
07/06/2021 0:00,1.21679,1.22017,1.21448,1.21791,60179
08/06/2021 0:00,1.2179,1.2193,1.21642,1.21793,71174
09/06/2021 0:00,1.21792,1.22179,1.21626,1.2164,54029
10/06/2021 0:00,1.2164,1.21945,1.21433,1.2187,116288
11/06/2021 0:00,1.21871,1.21929,1.20925,1.21072,67589
13/06/2021 0:00,1.21045,1.21121,1.20945,1.21041,9220
14/06/2021 0:00,1.2104,1.21305,1.20942,1.21257,58683
15/06/2021 0:00,1.21258,1.21473,1.21013,1.21283,68049
16/06/2021 0:00,1.21282,1.21347,1.19841,1.20008,131163
17/06/2021 0:00,1.20007,1.20062,1.18916,1.19132,135224
18/06/2021 0:00,1.19134,1.19243,1.18472,1.18592,123117
20/06/2021 0:00,1.18542,1.18764,1.18476,1.18657,33183
21/06/2021 0:00,1.18656,1.19213,1.18511,1.19026,95860
22/06/2021 0:00,1.19031,1.19526,1.18808,1.19191,91098
23/06/2021 0:00,1.19192,1.197,1.19113,1.19239,90632
24/06/2021 0:00,1.19242,1.19562,1.19176,1.19368,80437
25/06/2021 0:00,1.19368,1.19751,1.19261,1.19347,62348
27/06/2021 0:00,1.19296,1.19419,1.192,1.19225,11703
28/06/2021 0:00,1.19225,1.19444,1.19022,1.19102,81982
29/06/2021 0:00,1.19104,1.1923,1.18775,1.18996,89703
30/06/2021 0:00,1.18997,1.19079,1.1845,1.18489,99251
01/07/2021 0:00,1.18489,1.18842,1.18373,1.18446,94677
02/07/2021 0:00,1.18446,1.18741,1.1807,1.18622,85627
04/07/2021 0:00,1.18598,1.18685,1.18513,1.18569,12133
05/07/2021 0:00,1.18566,1.18804,1.18518,1.18741,63241
06/07/2021 0:00,1.18741,1.18951,1.18068,1.18235,101502
07/07/2021 0:00,1.18236,1.18364,1.17815,1.1796,95765
08/07/2021 0:00,1.17959,1.18678,1.17921,1.18318,142994
09/07/2021 0:00,1.18318,1.1881,1.18249,1.1871,78195
11/07/2021 0:00,1.18751,1.18802,1.1865,1.18683,18264
12/07/2021 0:00,1.18682,1.18797,1.1836,1.18636,74382
13/07/2021 0:00,1.18637,1.18653,1.17717,1.17836,90155
14/07/2021 0:00,1.17836,1.18387,1.17759,1.18306,83349
15/07/2021 0:00,1.18307,1.18506,1.17962,1.18094,78313
16/07/2021 0:00,1.18095,1.18221,1.17921,1.18047,59848
18/07/2021 0:00,1.18054,1.18138,1.17978,1.18062,10817
19/07/2021 0:00,1.18061,1.18244,1.17636,1.17886,109385
20/07/2021 0:00,1.17884,1.18024,1.17555,1.17722,99613
21/07/2021 0:00,1.1772,1.18046,1.17518,1.17968,76259
22/07/2021 0:00,1.17969,1.18304,1.17572,1.17679,117664
23/07/2021 0:00,1.17678,1.17865,1.17544,1.17683,57135
25/07/2021 0:00,1.17681,1.17801,1.17632,1.17784,13524
26/07/2021 0:00,1.17784,1.18172,1.17669,1.18021,72628
27/07/2021 0:00,1.18022,1.18409,1.17698,1.18195,70213
28/07/2021 0:00,1.18195,1.18588,1.17721,1.18563,96849
29/07/2021 0:00,1.18562,1.18942,1.18502,1.18783,67101
30/07/2021 0:00,1.18783,1.19085,1.18515,1.18667,65518
01/08/2021 0:00,1.18641,1.18733,1.18587,1.18703,13982
02/08/2021 0:00,1.18703,1.18968,1.18641,1.18802,64885
03/08/2021 0:00,1.18802,1.18932,1.18535,1.18713,57361
04/08/2021 0:00,1.18714,1.18996,1.18315,1.18362,57086
05/08/2021 0:00,1.18362,1.18572,1.18185,1.18255,51011
06/08/2021 0:00,1.18254,1.18298,1.17543,1.17596,51029
08/08/2021 0:00,1.1758,1.17635,1.17422,1.17632,13013
09/08/2021 0:00,1.17631,1.17689,1.1732,1.17381,49167
10/08/2021 0:00,1.1738,1.17427,1.17095,1.17179,73295
11/08/2021 0:00,1.1718,1.17541,1.17059,1.17396,60359
12/08/2021 0:00,1.17396,1.17481,1.17236,1.17389,45913
13/08/2021 0:00,1.17388,1.18045,1.17302,1.17933,38017
15/08/2021 0:00,1.17934,1.18007,1.17898,1.17936,7712
16/08/2021 0:00,1.17936,1.17937,1.17666,1.17684,45554
17/08/2021 0:00,1.17686,1.17846,1.17017,1.17182,60389
18/08/2021 0:00,1.1718,1.17427,1.16656,1.16768,60257
19/08/2021 0:00,1.16767,1.17041,1.16686,1.1686,59938
20/08/2021 0:00,1.1686,1.17044,1.16638,1.16951,44861
22/08/2021 0:00,1.16935,1.17236,1.16925,1.17187,14010
23/08/2021 0:00,1.17186,1.17501,1.17063,1.17411,49998
24/08/2021 0:00,1.17412,1.1765,1.17272,1.17404,50787
25/08/2021 0:00,1.17403,1.17745,1.1726,1.17642,58692
26/08/2021 0:00,1.17641,1.17789,1.1742,1.17632,63891
27/08/2021 0:00,1.17633,1.18022,1.17348,1.1791,84540
29/08/2021 0:00,1.17937,1.18097,1.17898,1.18034,9012
30/08/2021 0:00,1.18034,1.18245,1.17827,1.18172,55933
31/08/2021 0:00,1.18174,1.1845,1.17964,1.17993,64802
01/09/2021 0:00,1.17995,1.18571,1.17935,1.18347,62251
02/09/2021 0:00,1.18346,1.18842,1.18342,1.18762,51477
03/09/2021 0:00,1.18762,1.1909,1.18655,1.18773,63253
05/09/2021 0:00,1.1876,1.18862,1.18648,1.18691,9795
06/09/2021 0:00,1.18692,1.18851,1.18557,1.18752,41009
07/09/2021 0:00,1.18754,1.18822,1.18358,1.18435,69327
08/09/2021 0:00,1.18435,1.18448,1.18019,1.1814,77327
09/09/2021 0:00,1.1814,1.18412,1.18051,1.18298,80437
10/09/2021 0:00,1.18297,1.1851,1.18092,1.18101,56099
12/09/2021 0:00,1.18111,1.18157,1.17937,1.17954,9718
13/09/2021 0:00,1.17955,1.18188,1.177,1.18131,58538
14/09/2021 0:00,1.18129,1.18458,1.18,1.1805,71399
15/09/2021 0:00,1.18051,1.18318,1.17991,1.18096,66244
16/09/2021 0:00,1.18097,1.18118,1.17504,1.17731,70303
17/09/2021 0:00,1.17731,1.17888,1.17235,1.17239,60825
19/09/2021 0:00,1.17288,1.17305,1.17097,1.1715,6824
20/09/2021 0:00,1.17149,1.17399,1.17001,1.17317,86608
21/09/2021 0:00,1.17317,1.17486,1.17147,1.17217,71519
22/09/2021 0:00,1.17216,1.17555,1.16834,1.17095,82691
23/09/2021 0:00,1.17094,1.175,1.17057,1.1737,78396
24/09/2021 0:00,1.17369,1.17414,1.17005,1.17181,50203
26/09/2021 0:00,1.17253,1.17261,1.1716,1.17222,20919
27/09/2021 0:00,1.17222,1.17241,1.16846,1.16986,98567
28/09/2021 0:00,1.16987,1.17031,1.16682,1.16865,119632
29/09/2021 0:00,1.16865,1.16878,1.15894,1.16079,105564
30/09/2021 0:00,1.16078,1.16096,1.15624,1.15803,108149
01/10/2021 0:00,1.15802,1.16072,1.15724,1.15923,76002
03/10/2021 0:00,1.15954,1.16136,1.15876,1.15957,12250
04/10/2021 0:00,1.15958,1.164,1.15943,1.15947,76444
05/10/2021 0:00,1.15946,1.16131,1.15804,1.15845,70100
06/10/2021 0:00,1.15846,1.15902,1.15291,1.15555,87100
07/10/2021 0:00,1.15554,1.1572,1.15473,1.15481,59513
08/10/2021 0:00,1.15483,1.15861,1.15413,1.15721,61247
10/10/2021 0:00,1.15674,1.15792,1.15636,1.15723,8613
11/10/2021 0:00,1.15722,1.15867,1.15471,1.15562,55452
12/10/2021 0:00,1.15562,1.15703,1.15242,1.15524,66572
13/10/2021 0:00,1.15524,1.16009,1.15361,1.15898,78152
14/10/2021 0:00,1.15897,1.16242,1.15839,1.16079,99921
15/10/2021 0:00,1.16078,1.16185,1.15887,1.15983,76037
17/10/2021 0:00,1.15903,1.16052,1.15777,1.15786,15284
18/10/2021 0:00,1.15787,1.16549,1.15717,1.16455,67594
19/10/2021 0:00,1.16455,1.16693,1.16276,1.16507,62024
20/10/2021 0:00,1.16508,1.16674,1.16168,1.16514,63535
21/10/2021 0:00,1.16513,1.16567,1.16194,1.16257,82248
22/10/2021 0:00,1.16258,1.16556,1.16218,1.16395,88048
24/10/2021 0:00,1.16382,1.16649,1.16356,1.16599,12047
25/10/2021 0:00,1.16599,1.16644,1.15907,1.16042,73724
26/10/2021 0:00,1.16041,1.16257,1.15848,1.16033,63875
27/10/2021 0:00,1.16033,1.16259,1.15849,1.16066,81980
28/10/2021 0:00,1.16065,1.16921,1.15821,1.16642,108668
29/10/2021 0:00,1.16643,1.16757,1.1535,1.15529,85596
31/10/2021 0:00,1.15576,1.15642,1.1546,1.15513,11459
01/11/2021 0:00,1.15516,1.1609,1.15472,1.16037,76072
02/11/2021 0:00,1.16039,1.16133,1.15748,1.15835,67649
03/11/2021 0:00,1.15835,1.16164,1.15622,1.15907,101686
04/11/2021 0:00,1.15908,1.15921,1.15282,1.15574,88683
05/11/2021 0:00,1.15572,1.15731,1.15132,1.15631,80891
07/11/2021 0:00,1.15566,1.15698,1.15531,1.1561,13871
08/11/2021 0:00,1.15609,1.15992,1.15503,1.15968,59805
09/11/2021 0:00,1.15968,1.16087,1.15698,1.1584,67000
10/11/2021 0:00,1.15841,1.15849,1.14647,1.14804,103311
